fecha;anio;mes;dia;hora;barra;tension;valor
01/07/2025;2025;7;1;7;TARAPACA______220;220;179,12131
01/07/2025;2025;7;1;8;ATACAMA_______220;220;133,47437
01/07/2025;2025;7;1;8;CARDONES______220;220;133,47437
01/07/2025;2025;7;1;8;CHARRUA_______220;220;133,47437
01/07/2025;2025;7;1;8;CRUCERO_______220;220;133,47437
01/07/2025;2025;7;1;8;P.AZUCAR______220;220;133,47437
01/07/2025;2025;7;1;8;P.MONTT_______220;220;133,47437
01/07/2025;2025;7;1;8;QUILLOTA______220;220;133,47437
01/07/2025;2025;7;1;8;TARAPACA______220;220;133,47437
01/07/2025;2025;7;1;9;ATACAMA_______220;220;131,00494
01/07/2025;2025;7;1;9;ATACAMA_______220;220;111,37636
01/07/2025;2025;7;1;9;ATACAMA_______220;220;0,0
01/07/2025;2025;7;1;9;CARDONES______220;220;131,00494
01/07/2025;2025;7;1;9;CARDONES______220;220;111,37636
01/07/2025;2025;7;1;9;CARDONES______220;220;0,0
01/07/2025;2025;7;1;9;CHARRUA_______220;220;131,00494
01/07/2025;2025;7;1;9;CHARRUA_______220;220;111,37636
01/07/2025;2025;7;1;9;CHARRUA_______220;220;135,79675
01/07/2025;2025;7;1;9;CRUCERO_______220;220;131,00494
01/07/2025;2025;7;1;9;CRUCERO_______220;220;111,37636
01/07/2025;2025;7;1;9;CRUCERO_______220;220;0,0
01/07/2025;2025;7;1;9;P.AZUCAR______220;220;131,00494
01/07/2025;2025;7;1;9;P.AZUCAR______220;220;111,37636
01/07/2025;2025;7;1;9;P.AZUCAR______220;220;0,0
01/07/2025;2025;7;1;9;P.MONTT_______220;220;131,00494
01/07/2025;2025;7;1;9;P.MONTT_______220;220;111,37636
01/07/2025;2025;7;1;9;P.MONTT_______220;220;135,79675
01/07/2025;2025;7;1;9;QUILLOTA______220;220;131,00494
01/07/2025;2025;7;1;9;QUILLOTA______220;220;111,37636
01/07/2025;2025;7;1;9;QUILLOTA______220;220;135,79675
01/07/2025;2025;7;1;9;TARAPACA______220;220;131,00494
01/07/2025;2025;7;1;9;TARAPACA______220;220;111,37636
01/07/2025;2025;7;1;9;TARAPACA______220;220;0,0
01/07/2025;2025;7;1;10;CHARRUA_______220;220;119,19635
01/07/2025;2025;7;1;10;P.MONTT_______220;220;119,19635
01/07/2025;2025;7;1;10;QUILLOTA______220;220;119,19635
01/07/2025;2025;7;1;11;P.MONTT_______220;220;206,61712
01/07/2025;2025;7;1;12;ATACAMA_______220;220;59,0735
01/07/2025;2025;7;1;12;ATACAMA_______220;220;67,80768
01/07/2025;2025;7;1;12;CARDONES______220;220;59,0735
01/07/2025;2025;7;1;12;CARDONES______220;220;67,80768
01/07/2025;2025;7;1;12;CHARRUA_______220;220;134,84132
01/07/2025;2025;7;1;12;CRUCERO_______220;220;59,0735
01/07/2025;2025;7;1;12;CRUCERO_______220;220;67,80768
01/07/2025;2025;7;1;12;P.AZUCAR______220;220;59,0735
01/07/2025;2025;7;1;12;P.AZUCAR______220;220;67,80768
01/07/2025;2025;7;1;12;QUILLOTA______220;220;134,84132
01/07/2025;2025;7;1;12;TARAPACA______220;220;59,0735
01/07/2025;2025;7;1;12;TARAPACA______220;220;67,80768
01/07/2025;2025;7;1;13;ATACAMA_______220;220;68,44977
01/07/2025;2025;7;1;13;CARDONES______220;220;68,44977
01/07/2025;2025;7;1;13;CHARRUA_______220;220;121,78251
01/07/2025;2025;7;1;13;CHARRUA_______220;220;121,07549
01/07/2025;2025;7;1;13;CRUCERO_______220;220;68,44977
01/07/2025;2025;7;1;13;P.AZUCAR______220;220;68,44977
01/07/2025;2025;7;1;13;QUILLOTA______220;220;121,78251
01/07/2025;2025;7;1;13;QUILLOTA______220;220;121,07549
01/07/2025;2025;7;1;13;TARAPACA______220;220;68,44977
01/07/2025;2025;7;1;14;ATACAMA_______220;220;69,15786
01/07/2025;2025;7;1;14;ATACAMA_______220;220;0,0
01/07/2025;2025;7;1;14;CARDONES______220;220;69,15786
01/07/2025;2025;7;1;14;CARDONES______220;220;0,0
01/07/2025;2025;7;1;14;CHARRUA_______220;220;80,1267
01/07/2025;2025;7;1;14;CRUCERO_______220;220;69,15786
01/07/2025;2025;7;1;14;CRUCERO_______220;220;0,0
01/07/2025;2025;7;1;14;P.AZUCAR______220;220;69,15786
01/07/2025;2025;7;1;14;P.AZUCAR______220;220;0,0
01/07/2025;2025;7;1;14;P.MONTT_______220;220;192,5832
01/07/2025;2025;7;1;14;P.MONTT_______220;220;80,10586
01/07/2025;2025;7;1;14;QUILLOTA______220;220;80,1267
01/07/2025;2025;7;1;14;TARAPACA______220;220;69,15786
01/07/2025;2025;7;1;14;TARAPACA______220;220;0,0
01/07/2025;2025;7;1;15;CHARRUA_______220;220;142,74859
01/07/2025;2025;7;1;15;P.MONTT_______220;220;142,74859
01/07/2025;2025;7;1;15;QUILLOTA______220;220;142,74859
01/07/2025;2025;7;1;15;TARAPACA______220;220;0,0
01/07/2025;2025;7;1;17;CHARRUA_______220;220;156,13711
01/07/2025;2025;7;1;17;CHARRUA_______220;220;195,76641
01/07/2025;2025;7;1;17;P.MONTT_______220;220;156,13711
01/07/2025;2025;7;1;17;P.MONTT_______220;220;195,76641
01/07/2025;2025;7;1;17;QUILLOTA______220;220;156,13711
01/07/2025;2025;7;1;17;QUILLOTA______220;220;195,76641
01/07/2025;2025;7;1;18;ATACAMA_______220;220;63,38544
01/07/2025;2025;7;1;18;ATACAMA_______220;220;78,57867
01/07/2025;2025;7;1;18;ATACAMA_______220;220;87,70985
01/07/2025;2025;7;1;18;ATACAMA_______220;220;169,8078
01/07/2025;2025;7;1;18;ATACAMA_______220;220;193,58901
01/07/2025;2025;7;1;18;CARDONES______220;220;63,38544
01/07/2025;2025;7;1;18;CARDONES______220;220;78,57867
01/07/2025;2025;7;1;18;CARDONES______220;220;87,70985
01/07/2025;2025;7;1;18;CARDONES______220;220;169,8078
01/07/2025;2025;7;1;18;CARDONES______220;220;193,58901
01/07/2025;2025;7;1;18;CRUCERO_______220;220;63,38544
01/07/2025;2025;7;1;18;CRUCERO_______220;220;78,57867
01/07/2025;2025;7;1;18;CRUCERO_______220;220;87,70985
01/07/2025;2025;7;1;18;CRUCERO_______220;220;169,8078
01/07/2025;2025;7;1;18;CRUCERO_______220;220;193,58901
01/07/2025;2025;7;1;18;P.AZUCAR______220;220;63,38544
01/07/2025;2025;7;1;18;P.AZUCAR______220;220;78,57867
01/07/2025;2025;7;1;18;P.AZUCAR______220;220;87,70985
01/07/2025;2025;7;1;18;P.AZUCAR______220;220;169,8078
01/07/2025;2025;7;1;18;P.AZUCAR______220;220;193,58901
01/07/2025;2025;7;1;18;TARAPACA______220;220;63,38544
01/07/2025;2025;7;1;18;TARAPACA______220;220;78,57867
01/07/2025;2025;7;1;18;TARAPACA______220;220;87,70985
01/07/2025;2025;7;1;18;TARAPACA______220;220;169,8078
01/07/2025;2025;7;1;18;TARAPACA______220;220;193,58901
01/07/2025;2025;7;1;19;ATACAMA_______220;220;152,01912
01/07/2025;2025;7;1;19;CARDONES______220;220;152,01912
01/07/2025;2025;7;1;19;CHARRUA_______220;220;152,01912
01/07/2025;2025;7;1;19;CRUCERO_______220;220;152,01912
01/07/2025;2025;7;1;19;P.AZUCAR______220;220;152,01912
01/07/2025;2025;7;1;19;P.MONTT_______220;220;152,01912
01/07/2025;2025;7;1;19;QUILLOTA______220;220;152,01912
01/07/2025;2025;7;1;19;TARAPACA______220;220;152,01912
01/07/2025;2025;7;1;20;ATACAMA_______220;220;150,78558
01/07/2025;2025;7;1;20;ATACAMA_______220;220;171,54748
01/07/2025;2025;7;1;20;ATACAMA_______220;220;205,17852
01/07/2025;2025;7;1;20;CARDONES______220;220;150,78558
01/07/2025;2025;7;1;20;CARDONES______220;220;171,54748
01/07/2025;2025;7;1;20;CARDONES______220;220;205,17852
01/07/2025;2025;7;1;20;CHARRUA_______220;220;150,78558
01/07/2025;2025;7;1;20;CHARRUA_______220;220;168,93863
01/07/2025;2025;7;1;20;CHARRUA_______220;220;205,17852
01/07/2025;2025;7;1;20;CRUCERO_______220;220;150,78558
01/07/2025;2025;7;1;20;CRUCERO_______220;220;171,54748
01/07/2025;2025;7;1;20;CRUCERO_______220;220;205,17852
01/07/2025;2025;7;1;20;P.AZUCAR______220;220;150,78558
01/07/2025;2025;7;1;20;P.AZUCAR______220;220;171,54748
01/07/2025;2025;7;1;20;P.AZUCAR______220;220;205,17852
01/07/2025;2025;7;1;20;P.MONTT_______220;220;150,78558
01/07/2025;2025;7;1;20;P.MONTT_______220;220;171,54748
01/07/2025;2025;7;1;20;P.MONTT_______220;220;205,17852
01/07/2025;2025;7;1;20;QUILLOTA______220;220;150,78558
01/07/2025;2025;7;1;20;QUILLOTA______220;220;171,54748
01/07/2025;2025;7;1;20;QUILLOTA______220;220;205,17852
01/07/2025;2025;7;1;20;TARAPACA______220;220;150,78558
01/07/2025;2025;7;1;20;TARAPACA______220;220;171,54748
01/07/2025;2025;7;1;20;TARAPACA______220;220;205,17852
01/07/2025;2025;7;1;21;ATACAMA_______220;220;206,11017
01/07/2025;2025;7;1;21;ATACAMA_______220;220;173,5189
01/07/2025;2025;7;1;21;CARDONES______220;220;206,11017
01/07/2025;2025;7;1;21;CARDONES______220;220;173,5189
01/07/2025;2025;7;1;21;CHARRUA_______220;220;206,11017
01/07/2025;2025;7;1;21;CHARRUA_______220;220;168,93863
01/07/2025;2025;7;1;21;CRUCERO_______220;220;206,11017
01/07/2025;2025;7;1;21;CRUCERO_______220;220;173,5189
01/07/2025;2025;7;1;21;P.AZUCAR______220;220;206,11017
01/07/2025;2025;7;1;21;P.AZUCAR______220;220;173,5189
01/07/2025;2025;7;1;21;P.MONTT_______220;220;206,11017
01/07/2025;2025;7;1;21;P.MONTT_______220;220;173,5189
01/07/2025;2025;7;1;21;QUILLOTA______220;220;206,11017
01/07/2025;2025;7;1;21;QUILLOTA______220;220;173,5189
01/07/2025;2025;7;1;21;TARAPACA______220;220;206,11017
01/07/2025;2025;7;1;21;TARAPACA______220;220;173,5189
01/07/2025;2025;7;1;22;ATACAMA_______220;220;205,83717
01/07/2025;2025;7;1;22;CARDONES______220;220;205,83717
01/07/2025;2025;7;1;22;CHARRUA_______220;220;205,83717
01/07/2025;2025;7;1;22;CRUCERO_______220;220;205,83717
01/07/2025;2025;7;1;22;P.AZUCAR______220;220;205,83717
01/07/2025;2025;7;1;22;P.MONTT_______220;220;205,83717
01/07/2025;2025;7;1;22;QUILLOTA______220;220;205,83717
01/07/2025;2025;7;1;22;TARAPACA______220;220;205,83717
01/07/2025;2025;7;1;23;ATACAMA_______220;220;221,3777
01/07/2025;2025;7;1;23;CARDONES______220;220;221,3777
01/07/2025;2025;7;1;23;CHARRUA_______220;220;221,3777
01/07/2025;2025;7;1;23;CRUCERO_______220;220;221,3777
01/07/2025;2025;7;1;23;P.AZUCAR______220;220;221,3777
01/07/2025;2025;7;1;23;P.MONTT_______220;220;221,3777
01/07/2025;2025;7;1;23;QUILLOTA______220;220;221,3777
01/07/2025;2025;7;1;23;TARAPACA______220;220;221,3777
01/07/2025;2025;7;1;24;ATACAMA_______220;220;206,75528
01/07/2025;2025;7;1;24;CARDONES______220;220;206,75528
01/07/2025;2025;7;1;24;CHARRUA_______220;220;206,75528
01/07/2025;2025;7;1;24;CRUCERO_______220;220;206,75528
01/07/2025;2025;7;1;24;P.AZUCAR______220;220;206,75528
01/07/2025;2025;7;1;24;P.MONTT_______220;220;206,75528
01/07/2025;2025;7;1;24;QUILLOTA______220;220;206,75528
01/07/2025;2025;7;1;24;TARAPACA______220;220;206,75528
02/07/2025;2025;7;2;1;ATACAMA_______220;220;195,16218
02/07/2025;2025;7;2;1;CARDONES______220;220;195,16218
02/07/2025;2025;7;2;1;CHARRUA_______220;220;195,16218
02/07/2025;2025;7;2;1;CRUCERO_______220;220;195,16218
02/07/2025;2025;7;2;1;P.AZUCAR______220;220;195,16218
02/07/2025;2025;7;2;1;P.MONTT_______220;220;195,16218
02/07/2025;2025;7;2;1;QUILLOTA______220;220;195,16218
02/07/2025;2025;7;2;1;TARAPACA______220;220;195,16218
02/07/2025;2025;7;2;2;ATACAMA_______220;220;147,50767
02/07/2025;2025;7;2;2;CARDONES______220;220;147,50767
02/07/2025;2025;7;2;2;CHARRUA_______220;220;147,50767
02/07/2025;2025;7;2;2;CRUCERO_______220;220;147,50767
02/07/2025;2025;7;2;2;P.AZUCAR______220;220;147,50767
02/07/2025;2025;7;2;2;P.MONTT_______220;220;147,50767
02/07/2025;2025;7;2;2;QUILLOTA______220;220;147,50767
02/07/2025;2025;7;2;2;TARAPACA______220;220;147,50767
02/07/2025;2025;7;2;3;ATACAMA_______220;220;137,57233
02/07/2025;2025;7;2;3;CARDONES______220;220;137,57233
02/07/2025;2025;7;2;3;CHARRUA_______220;220;137,57233
02/07/2025;2025;7;2;3;CRUCERO_______220;220;137,57233
02/07/2025;2025;7;2;3;P.AZUCAR______220;220;137,57233
02/07/2025;2025;7;2;3;P.MONTT_______220;220;137,57233
02/07/2025;2025;7;2;3;QUILLOTA______220;220;137,57233
02/07/2025;2025;7;2;3;TARAPACA______220;220;137,57233
02/07/2025;2025;7;2;6;ATACAMA_______220;220;148,63313
02/07/2025;2025;7;2;6;CARDONES______220;220;148,63313
02/07/2025;2025;7;2;6;CHARRUA_______220;220;148,63313
02/07/2025;2025;7;2;6;CRUCERO_______220;220;148,63313
02/07/2025;2025;7;2;6;P.AZUCAR______220;220;148,63313
02/07/2025;2025;7;2;6;P.MONTT_______220;220;148,63313
02/07/2025;2025;7;2;6;QUILLOTA______220;220;148,63313
02/07/2025;2025;7;2;6;TARAPACA______220;220;148,63313
02/07/2025;2025;7;2;7;ATACAMA_______220;220;192,09632
02/07/2025;2025;7;2;7;CARDONES______220;220;192,09632
02/07/2025;2025;7;2;7;CHARRUA_______220;220;192,09632
02/07/2025;2025;7;2;7;CRUCERO_______220;220;192,09632
02/07/2025;2025;7;2;7;P.AZUCAR______220;220;192,09632
02/07/2025;2025;7;2;7;P.MONTT_______220;220;192,09632
02/07/2025;2025;7;2;7;QUILLOTA______220;220;192,09632
02/07/2025;2025;7;2;7;TARAPACA______220;220;192,09632
02/07/2025;2025;7;2;8;ATACAMA_______220;220;148,14254
02/07/2025;2025;7;2;8;ATACAMA_______220;220;0,0
02/07/2025;2025;7;2;8;CARDONES______220;220;148,14254
02/07/2025;2025;7;2;8;CARDONES______220;220;0,0
02/07/2025;2025;7;2;8;CHARRUA_______220;220;148,14254
02/07/2025;2025;7;2;8;CRUCERO_______220;220;148,14254
02/07/2025;2025;7;2;8;CRUCERO_______220;220;0,0
02/07/2025;2025;7;2;8;P.AZUCAR______220;220;148,14254
02/07/2025;2025;7;2;8;P.AZUCAR______220;220;0,0
02/07/2025;2025;7;2;8;P.MONTT_______220;220;148,14254
02/07/2025;2025;7;2;8;QUILLOTA______220;220;148,14254
02/07/2025;2025;7;2;8;TARAPACA______220;220;148,14254
02/07/2025;2025;7;2;8;TARAPACA______220;220;0,0
02/07/2025;2025;7;2;10;CHARRUA_______220;220;145,37189
02/07/2025;2025;7;2;10;CHARRUA_______220;220;126,36756
02/07/2025;2025;7;2;10;P.MONTT_______220;220;145,37189
02/07/2025;2025;7;2;10;P.MONTT_______220;220;126,36756
02/07/2025;2025;7;2;10;QUILLOTA______220;220;145,37189
02/07/2025;2025;7;2;10;QUILLOTA______220;220;126,36756
02/07/2025;2025;7;2;11;ATACAMA_______220;220;57,04901
02/07/2025;2025;7;2;11;ATACAMA_______220;220;66,13862
02/07/2025;2025;7;2;11;CARDONES______220;220;57,04901
02/07/2025;2025;7;2;11;CARDONES______220;220;66,13862
02/07/2025;2025;7;2;11;CHARRUA_______220;220;150,32314
02/07/2025;2025;7;2;11;CRUCERO_______220;220;57,04901
02/07/2025;2025;7;2;11;CRUCERO_______220;220;66,13862
02/07/2025;2025;7;2;11;P.AZUCAR______220;220;57,04901
02/07/2025;2025;7;2;11;P.AZUCAR______220;220;66,13862
02/07/2025;2025;7;2;11;P.MONTT_______220;220;150,32314
02/07/2025;2025;7;2;11;QUILLOTA______220;220;150,32314
02/07/2025;2025;7;2;11;TARAPACA______220;220;57,04901
02/07/2025;2025;7;2;11;TARAPACA______220;220;66,13862
02/07/2025;2025;7;2;12;ATACAMA_______220;220;65,35956
02/07/2025;2025;7;2;12;ATACAMA_______220;220;66,38867
02/07/2025;2025;7;2;12;ATACAMA_______220;220;68,93088
02/07/2025;2025;7;2;12;ATACAMA_______220;220;68,10834
02/07/2025;2025;7;2;12;CARDONES______220;220;65,35956
02/07/2025;2025;7;2;12;CARDONES______220;220;66,38867
02/07/2025;2025;7;2;12;CARDONES______220;220;68,93088
02/07/2025;2025;7;2;12;CARDONES______220;220;68,10834
02/07/2025;2025;7;2;12;CHARRUA_______220;220;130,41736
02/07/2025;2025;7;2;12;CRUCERO_______220;220;65,35956
02/07/2025;2025;7;2;12;CRUCERO_______220;220;66,38867
02/07/2025;2025;7;2;12;CRUCERO_______220;220;68,93088
02/07/2025;2025;7;2;12;CRUCERO_______220;220;68,10834
02/07/2025;2025;7;2;12;P.AZUCAR______220;220;65,35956
02/07/2025;2025;7;2;12;P.AZUCAR______220;220;66,38867
02/07/2025;2025;7;2;12;P.AZUCAR______220;220;68,93088
02/07/2025;2025;7;2;12;P.AZUCAR______220;220;68,10834
02/07/2025;2025;7;2;12;P.MONTT_______220;220;130,41736
02/07/2025;2025;7;2;12;QUILLOTA______220;220;130,41736
02/07/2025;2025;7;2;12;TARAPACA______220;220;65,35956
02/07/2025;2025;7;2;12;TARAPACA______220;220;66,38867
02/07/2025;2025;7;2;12;TARAPACA______220;220;68,93088
02/07/2025;2025;7;2;12;TARAPACA______220;220;68,10834
02/07/2025;2025;7;2;13;ATACAMA_______220;220;67,16193
02/07/2025;2025;7;2;13;ATACAMA_______220;220;67,04928
02/07/2025;2025;7;2;13;CARDONES______220;220;67,16193
02/07/2025;2025;7;2;13;CARDONES______220;220;67,04928
02/07/2025;2025;7;2;13;CRUCERO_______220;220;67,16193
02/07/2025;2025;7;2;13;CRUCERO_______220;220;67,04928
02/07/2025;2025;7;2;13;P.AZUCAR______220;220;67,16193
02/07/2025;2025;7;2;13;P.AZUCAR______220;220;67,04928
02/07/2025;2025;7;2;13;TARAPACA______220;220;67,16193
02/07/2025;2025;7;2;13;TARAPACA______220;220;67,04928
02/07/2025;2025;7;2;14;ATACAMA_______220;220;58,22983
02/07/2025;2025;7;2;14;CARDONES______220;220;58,22983
02/07/2025;2025;7;2;14;CRUCERO_______220;220;58,22983
02/07/2025;2025;7;2;14;P.AZUCAR______220;220;58,22983
02/07/2025;2025;7;2;14;TARAPACA______220;220;58,22983
02/07/2025;2025;7;2;15;ATACAMA_______220;220;0,0
02/07/2025;2025;7;2;15;CARDONES______220;220;0,0
02/07/2025;2025;7;2;15;CRUCERO_______220;220;0,0
02/07/2025;2025;7;2;15;P.AZUCAR______220;220;0,0
02/07/2025;2025;7;2;15;TARAPACA______220;220;0,0
02/07/2025;2025;7;2;17;CHARRUA_______220;220;146,58941
02/07/2025;2025;7;2;17;CHARRUA_______220;220;155,33406
02/07/2025;2025;7;2;17;P.MONTT_______220;220;146,58941
02/07/2025;2025;7;2;17;P.MONTT_______220;220;155,33406
02/07/2025;2025;7;2;17;QUILLOTA______220;220;146,58941
02/07/2025;2025;7;2;17;QUILLOTA______220;220;155,33406
02/07/2025;2025;7;2;18;ATACAMA_______220;220;78,52531
02/07/2025;2025;7;2;18;ATACAMA_______220;220;88,00268
02/07/2025;2025;7;2;18;ATACAMA_______220;220;150,56051
02/07/2025;2025;7;2;18;ATACAMA_______220;220;172,82687
02/07/2025;2025;7;2;18;ATACAMA_______220;220;163,97505
02/07/2025;2025;7;2;18;CARDONES______220;220;78,52531
02/07/2025;2025;7;2;18;CARDONES______220;220;88,00268
02/07/2025;2025;7;2;18;CARDONES______220;220;150,56051
02/07/2025;2025;7;2;18;CARDONES______220;220;172,82687
02/07/2025;2025;7;2;18;CARDONES______220;220;163,97505
02/07/2025;2025;7;2;18;CHARRUA_______220;220;168,93863
02/07/2025;2025;7;2;18;CHARRUA_______220;220;163,97505
02/07/2025;2025;7;2;18;CRUCERO_______220;220;78,52531
02/07/2025;2025;7;2;18;CRUCERO_______220;220;88,00268
02/07/2025;2025;7;2;18;CRUCERO_______220;220;150,56051
02/07/2025;2025;7;2;18;CRUCERO_______220;220;172,82687
02/07/2025;2025;7;2;18;CRUCERO_______220;220;163,97505
02/07/2025;2025;7;2;18;P.AZUCAR______220;220;78,52531
02/07/2025;2025;7;2;18;P.AZUCAR______220;220;88,00268
02/07/2025;2025;7;2;18;P.AZUCAR______220;220;150,56051
02/07/2025;2025;7;2;18;P.AZUCAR______220;220;172,82687
02/07/2025;2025;7;2;18;P.AZUCAR______220;220;163,97505
02/07/2025;2025;7;2;18;P.MONTT_______220;220;172,82687
02/07/2025;2025;7;2;18;P.MONTT_______220;220;163,97505
02/07/2025;2025;7;2;18;QUILLOTA______220;220;172,82687
02/07/2025;2025;7;2;18;QUILLOTA______220;220;163,97505
02/07/2025;2025;7;2;18;TARAPACA______220;220;78,52531
02/07/2025;2025;7;2;18;TARAPACA______220;220;88,00268
02/07/2025;2025;7;2;18;TARAPACA______220;220;150,56051
02/07/2025;2025;7;2;18;TARAPACA______220;220;172,82687
02/07/2025;2025;7;2;18;TARAPACA______220;220;163,97505
02/07/2025;2025;7;2;22;ATACAMA_______220;220;171,8163
02/07/2025;2025;7;2;22;CARDONES______220;220;171,8163
02/07/2025;2025;7;2;22;CHARRUA_______220;220;168,93863
02/07/2025;2025;7;2;22;CRUCERO_______220;220;171,8163
02/07/2025;2025;7;2;22;P.AZUCAR______220;220;171,8163
02/07/2025;2025;7;2;22;P.MONTT_______220;220;171,8163
02/07/2025;2025;7;2;22;QUILLOTA______220;220;171,8163
02/07/2025;2025;7;2;22;TARAPACA______220;220;171,8163
02/07/2025;2025;7;2;24;ATACAMA_______220;220;216,43156
02/07/2025;2025;7;2;24;CARDONES______220;220;216,43156
02/07/2025;2025;7;2;24;CHARRUA_______220;220;216,43156
02/07/2025;2025;7;2;24;CRUCERO_______220;220;216,43156
02/07/2025;2025;7;2;24;P.AZUCAR______220;220;216,43156
02/07/2025;2025;7;2;24;P.MONTT_______220;220;216,43156
02/07/2025;2025;7;2;24;QUILLOTA______220;220;216,43156
02/07/2025;2025;7;2;24;TARAPACA______220;220;216,43156
03/07/2025;2025;7;3;1;ATACAMA_______220;220;189,94684
03/07/2025;2025;7;3;1;ATACAMA_______220;220;211,4218
03/07/2025;2025;7;3;1;CARDONES______220;220;189,94684
03/07/2025;2025;7;3;1;CARDONES______220;220;211,4218
03/07/2025;2025;7;3;1;CHARRUA_______220;220;189,94684
03/07/2025;2025;7;3;1;CHARRUA_______220;220;211,4218
03/07/2025;2025;7;3;1;CRUCERO_______220;220;189,94684
03/07/2025;2025;7;3;1;CRUCERO_______220;220;211,4218
03/07/2025;2025;7;3;1;P.AZUCAR______220;220;189,94684
03/07/2025;2025;7;3;1;P.AZUCAR______220;220;211,4218
03/07/2025;2025;7;3;1;P.MONTT_______220;220;189,94684
03/07/2025;2025;7;3;1;P.MONTT_______220;220;211,4218
03/07/2025;2025;7;3;1;QUILLOTA______220;220;189,94684
03/07/2025;2025;7;3;1;QUILLOTA______220;220;211,4218
03/07/2025;2025;7;3;1;TARAPACA______220;220;189,94684
03/07/2025;2025;7;3;1;TARAPACA______220;220;211,4218
03/07/2025;2025;7;3;3;P.MONTT_______220;220;38,46757
03/07/2025;2025;7;3;4;ATACAMA_______220;220;186,4865
03/07/2025;2025;7;3;4;ATACAMA_______220;220;108,50251
03/07/2025;2025;7;3;4;CARDONES______220;220;186,4865
03/07/2025;2025;7;3;4;CARDONES______220;220;108,50251
03/07/2025;2025;7;3;4;CHARRUA_______220;220;186,4865
03/07/2025;2025;7;3;4;CHARRUA_______220;220;108,50251
03/07/2025;2025;7;3;4;CRUCERO_______220;220;186,4865
03/07/2025;2025;7;3;4;CRUCERO_______220;220;108,50251
