fecha;anio;mes;dia;hora;barra;tension;valor
01/03/2025;2025;3;1;1;ATACAMA_______220;220;89,05289
01/03/2025;2025;3;1;1;ATACAMA_______220;220;91,57874
01/03/2025;2025;3;1;1;CARDONES______220;220;87,64558
01/03/2025;2025;3;1;1;CARDONES______220;220;89,75386
01/03/2025;2025;3;1;1;CHARRUA_______220;220;81,23908
01/03/2025;2025;3;1;1;CHARRUA_______220;220;82,73059
01/03/2025;2025;3;1;1;CRUCERO_______220;220;91,75295
01/03/2025;2025;3;1;1;CRUCERO_______220;220;94,45836
01/03/2025;2025;3;1;1;P.AZUCAR______220;220;85,70645
01/03/2025;2025;3;1;1;P.AZUCAR______220;220;87,61926
01/03/2025;2025;3;1;1;P.MONTT_______220;220;91,99023
01/03/2025;2025;3;1;1;P.MONTT_______220;220;95,93166
01/03/2025;2025;3;1;1;QUILLOTA______220;220;81,82
01/03/2025;2025;3;1;1;QUILLOTA______220;220;83,71
01/03/2025;2025;3;1;1;TARAPACA______220;220;98,98584
01/03/2025;2025;3;1;1;TARAPACA______220;220;101,90018
01/03/2025;2025;3;1;2;ATACAMA_______220;220;91,36947
01/03/2025;2025;3;1;2;CARDONES______220;220;89,82083
01/03/2025;2025;3;1;2;CHARRUA_______220;220;83,15751
01/03/2025;2025;3;1;2;CRUCERO_______220;220;94,66764
01/03/2025;2025;3;1;2;P.AZUCAR______220;220;87,70297
01/03/2025;2025;3;1;2;P.MONTT_______220;220;92,1396
01/03/2025;2025;3;1;2;QUILLOTA______220;220;83,71
01/03/2025;2025;3;1;2;TARAPACA______220;220;101,73276
01/03/2025;2025;3;1;3;ATACAMA_______220;220;88,49651
01/03/2025;2025;3;1;3;CARDONES______220;220;87,82559
01/03/2025;2025;3;1;3;CHARRUA_______220;220;81,14908
01/03/2025;2025;3;1;3;CRUCERO_______220;220;92,61206
01/03/2025;2025;3;1;3;P.AZUCAR______220;220;85,72281
01/03/2025;2025;3;1;3;P.MONTT_______220;220;85,48554
01/03/2025;2025;3;1;3;QUILLOTA______220;220;81,82
01/03/2025;2025;3;1;3;TARAPACA______220;220;99,33766
01/03/2025;2025;3;1;4;ATACAMA_______220;220;92,24842
01/03/2025;2025;3;1;4;CARDONES______220;220;90,83372
01/03/2025;2025;3;1;4;CHARRUA_______220;220;82,70548
01/03/2025;2025;3;1;4;CRUCERO_______220;220;96,8441
01/03/2025;2025;3;1;4;P.AZUCAR______220;220;88,31405
01/03/2025;2025;3;1;4;P.MONTT_______220;220;85,86972
01/03/2025;2025;3;1;4;QUILLOTA______220;220;83,71
01/03/2025;2025;3;1;4;TARAPACA______220;220;103,95945
01/03/2025;2025;3;1;9;ATACAMA_______220;220;76,55989
