fecha;anio;mes;dia;hora;barra;tension;valor
01/02/2025;2025;2;1;1;ATACAMA_______220;220;55,42253
01/02/2025;2025;2;1;1;ATACAMA_______220;220;54,83913
01/02/2025;2025;2;1;1;ATACAMA_______220;220;56,81723
01/02/2025;2025;2;1;1;CARDONES______220;220;55,18427
01/02/2025;2025;2;1;1;CARDONES______220;220;54,60338
01/02/2025;2025;2;1;1;CARDONES______220;220;56,94591
01/02/2025;2025;2;1;1;CHARRUA_______220;220;52,9208
01/02/2025;2025;2;1;1;CHARRUA_______220;220;52,36373
01/02/2025;2025;2;1;1;CHARRUA_______220;220;54,26591
01/02/2025;2025;2;1;1;CRUCERO_______220;220;57,30153
01/02/2025;2025;2;1;1;CRUCERO_______220;220;56,69836
01/02/2025;2025;2;1;1;CRUCERO_______220;220;58,98809
01/02/2025;2025;2;1;1;P.AZUCAR______220;220;54,57237
01/02/2025;2025;2;1;1;P.AZUCAR______220;220;53,99792
01/02/2025;2025;2;1;1;P.AZUCAR______220;220;56,30249
01/02/2025;2025;2;1;1;P.MONTT_______220;220;60,78338
01/02/2025;2025;2;1;1;P.MONTT_______220;220;60,14355
01/02/2025;2025;2;1;1;P.MONTT_______220;220;60,58266
01/02/2025;2025;2;1;1;QUILLOTA______220;220;54,15
01/02/2025;2025;2;1;1;QUILLOTA______220;220;53,58
01/02/2025;2025;2;1;1;QUILLOTA______220;220;55,95
01/02/2025;2025;2;1;1;TARAPACA______220;220;62,24543
01/02/2025;2025;2;1;1;TARAPACA______220;220;61,59021
01/02/2025;2025;2;1;1;TARAPACA______220;220;63,70467
01/02/2025;2025;2;1;2;ATACAMA_______220;220;66,65699
01/02/2025;2025;2;1;2;ATACAMA_______220;220;64,98879
01/02/2025;2025;2;1;2;ATACAMA_______220;220;56,00193
01/02/2025;2025;2;1;2;ATACAMA_______220;220;56,09826
01/02/2025;2025;2;1;2;CARDONES______220;220;67,09784
01/02/2025;2025;2;1;2;CARDONES______220;220;64,93239
01/02/2025;2025;2;1;2;CARDONES______220;220;55,76909
01/02/2025;2025;2;1;2;CARDONES______220;220;55,56246
01/02/2025;2025;2;1;2;CHARRUA_______220;220;62,73949
01/02/2025;2025;2;1;2;CHARRUA_______220;220;60,7147
01/02/2025;2025;2;1;2;CHARRUA_______220;220;52,45511
01/02/2025;2025;2;1;2;CHARRUA_______220;220;51,81722
01/02/2025;2025;2;1;2;CRUCERO_______220;220;69,49396
01/02/2025;2025;2;1;2;CRUCERO_______220;220;67,25118
01/02/2025;2025;2;1;2;CRUCERO_______220;220;57,7239
01/02/2025;2025;2;1;2;CRUCERO_______220;220;57,73781
01/02/2025;2025;2;1;2;P.AZUCAR______220;220;65,96454
01/02/2025;2025;2;1;2;P.AZUCAR______220;220;63,83566
